        0:0         TID   1 CPU  27(2) created
        0:0         TID   1 CPU  27(2) created
        0:0         TID   1 CPU  27(2) created
fiosExecucao =64 Intervalo=99
: tempo -> 49776.3 usecs
        9:0         TID  45 CPU   0(1) created
        9:1465569398850 TID  45 CPU   0(1) restarted on the same CPU
        9:1465569398850 TID  45 sleeping on 'cond var'
        9:1465569398850 TID  45 CPU   0(1) preempted
        9:0         TID  61 CPU   0(1) created
        9:1465569398850 TID  61 CPU   0(1) restarted on the same CPU
        9:1465569398850 TID  61 sleeping on 'cond var'
        9:1465569398850 TID  61 CPU   0(1) preempted
        9:1465569398850 TID  23  from-CPU 23(1) to-cpu 0(1) CPU migration
        9:1465569398850 TID  23 CPU   0(1) restarted on the same CPU
       39:1465569398879 TID  23 sleeping on 'cond var'
       39:1465569398879 TID  23 CPU   0(1) preempted
       39:1465569398879 TID  57  from-CPU 4(1) to-cpu 0(1) CPU migration
       39:1465569398879 TID  57 CPU   0(1) restarted on the same CPU
       59:1465569398899 TID  57 sleeping on 'cond var'
       59:1465569398899 TID  57 CPU   0(1) preempted
       59:1465569398899 TID  23 CPU   0(1) restarted on the same CPU
       59:1465569398899 TID  23 sleeping on 'cond var'
       59:1465569398899 TID  23 CPU   0(1) preempted
       59:1465569398899 TID  57 CPU   0(1) restarted on the same CPU
       59:1465569398899 TID  57 sleeping on 'cond var'
       59:1465569398899 TID  57 CPU   0(1) preempted
       59:1465569398899 TID  23 CPU   0(1) restarted on the same CPU
        9:0         TID  13 CPU   1(1) created
        9:1465569398850 TID  13 CPU   1(1) restarted on the same CPU
        9:1465569398850 TID  13 sleeping on 'cond var'
        9:1465569398850 TID  13 CPU   1(1) preempted
        9:1465569398850 TID  21  from-CPU 17(1) to-cpu 1(1) CPU migration
        9:1465569398850 TID  21 CPU   1(1) restarted on the same CPU
       39:1465569398879 TID  21 sleeping on 'cond var'
       39:1465569398879 TID  21 CPU   1(1) preempted
       39:1465569398879 TID  58  from-CPU 29(2) to-cpu 1(1) CPU migration
       39:1465569398879 TID  58 CPU   1(1) restarted on the same CPU
       49:1465569398889 TID  58 CPU   1(1) preempted
       49:1465569398889 TID   1  from-CPU 19(2) to-cpu 1(1) CPU migration
       49:1465569398889 TID   1 CPU   1(1) restarted on the same CPU
       59:1465569398899 TID   1 sleeping on 'cond var'
       59:1465569398899 TID   1 CPU   1(1) preempted
       59:1465569398899 TID  21 CPU   1(1) restarted on the same CPU
       59:1465569398899 TID  21 sleeping on 'cond var'
       59:1465569398899 TID  21 CPU   1(1) preempted
       59:1465569398899 TID  21 CPU   1(1) restarted on the same CPU
        9:0         TID  35 CPU   2(1) created
        9:1465569398850 TID  35 CPU   2(1) restarted on the same CPU
        9:1465569398850 TID  35 sleeping on 'cond var'
        9:1465569398850 TID  35 CPU   2(1) preempted
        9:0         TID  51 CPU   2(1) created
        9:1465569398850 TID  51 CPU   2(1) restarted on the same CPU
        9:1465569398850 TID  51 sleeping on 'cond var'
        9:1465569398850 TID  51 CPU   2(1) preempted
        9:1465569398850 TID  31  from-CPU 3(1) to-cpu 2(1) CPU migration
        9:1465569398850 TID  31 CPU   2(1) restarted on the same CPU
       29:1465569398869 TID  31 CPU   2(1) preempted
       29:1465569398869 TID  31 CPU   2(1) restarted on the same CPU
       39:1465569398879 TID  31 sleeping on 'cond var'
       39:1465569398879 TID  31 CPU   2(1) preempted
       39:1465569398879 TID  63  from-CPU 6(1) to-cpu 2(1) CPU migration
