        0:0         TID   1 CPU  13(2) created
        0:0         TID   1 CPU  13(2) created
fiosExecucao =2 Intervalo=99
: tempo -> 31678.1 usecs
       10:0         TID   2 CPU  12(2) created
       10:1465569356850 TID   2 CPU  12(2) restarted on the same CPU
       10:1465569356850 TID   2 sleeping on 'cond var'
       10:1465569356850 TID   2 CPU  12(2) preempted
       10:0         TID   1 CPU  13(2) created
       10:1465569356850 TID   1 CPU  13(2) restarted on the same CPU
       10:1465569356850 TID   1 CPU  13(2) preempted
       10:1465569356850 TID   1 CPU  13(2) restarted on the same CPU
       10:1465569356850 TID   1 CPU  13(2) preempted
       10:1465569356850 TID   1 CPU  13(2) restarted on the same CPU
       10:1465569356850 TID   1 CPU  13(2) preempted
       10:1465569356850 TID   1 CPU  13(2) restarted on the same CPU
       10:1465569356850 TID   1 sleeping on 'cond var'
       10:1465569356850 TID   1 CPU  13(2) preempted
       10:1465569356850 TID   1 CPU  13(2) restarted on the same CPU
       39:1465569356879 TID   1 sleeping on 'cond var'
       39:1465569356879 TID   1 CPU  13(2) preempted
       39:1465569356879 TID   1 CPU  13(2) restarted on the same CPU
       39:1465569356879 TID   1 sleeping on 'cond var'
       39:1465569356879 TID   1 CPU  13(2) preempted
       39:1465569356879 TID   1 CPU  13(2) restarted on the same CPU
       39:1465569356879 TID   1 sleeping on 'cond var'
       39:1465569356879 TID   1 CPU  13(2) preempted
       39:1465569356879 TID   1 CPU  13(2) restarted on the same CPU
       39:1465569356879 TID   1 sleeping on 'shuttle'
       39:1465569356879 TID   1 CPU  13(2) preempted
       39:1465569356879 TID   1 CPU  13(2) restarted on the same CPU
       39:1465569356879 TID   1 sleeping on 'shuttle'
       39:1465569356879 TID   1 CPU  13(2) preempted
       39:1465569356879 TID   1 CPU  13(2) restarted on the same CPU
       39:1465569356879 TID   1 sleeping on 'cond var'
       39:1465569356879 TID   1 CPU  13(2) preempted
       39:1465569356879 TID   1 CPU  13(2) restarted on the same CPU
       10:1465569356850 TID   2  from-CPU 12(2) to-cpu 15(2) CPU migration
       10:1465569356850 TID   2 CPU  15(2) restarted on the same CPU
       39:1465569356879 TID   2 sleeping on 'cond var'
       39:1465569356879 TID   2 CPU  15(2) preempted
       39:1465569356879 TID   2 CPU  15(2) restarted on the same CPU
       39:1465569356879 TID   2 sleeping on 'cond var'
       39:1465569356879 TID   2 CPU  15(2) preempted
       39:1465569356879 TID   2 CPU  15(2) restarted on the same CPU

