        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
fiosExecucao =2 Intervalo=99
: tempo -> 53849.1 usecs
        0:0         TID   2 CPU   4(1) created
        0:1465569489200 TID   2 sleeping on 'cond var'
        0:0         TID   2 CPU   4(1) created
       49:1465569489249 TID   2 sleeping on 'cond var'
       49:1465569489249 TID   2 CPU   4(1) preempted
       60:1465569489260 TID   2 CPU   4(1) restarted on the same CPU
       60:1465569489260 TID   2 sleeping on 'cond var'
       60:1465569489260 TID   2 CPU   4(1) preempted
       60:1465569489260 TID   2 CPU   4(1) restarted on the same CPU
        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
        0:1465569489200 TID   1 sleeping on 'cond var'
        0:0         TID   1 CPU  11(2) created
       60:1465569489260 TID   1 sleeping on 'cond var'
       60:1465569489260 TID   1 CPU  11(2) preempted
       60:1465569489260 TID   1 CPU  11(2) restarted on the same CPU
       60:1465569489260 TID   1 sleeping on 'cond var'
       60:1465569489260 TID   1 CPU  11(2) preempted
       60:1465569489260 TID   1 CPU  11(2) restarted on the same CPU
       60:1465569489260 TID   1 sleeping on 'cond var'
       60:1465569489260 TID   1 CPU  11(2) preempted
       60:1465569489260 TID   1 CPU  11(2) restarted on the same CPU
       60:1465569489260 TID   1 sleeping on 'shuttle'
       60:1465569489260 TID   1 CPU  11(2) preempted
       60:1465569489260 TID   1 CPU  11(2) restarted on the same CPU
       60:1465569489260 TID   1 sleeping on 'shuttle'
       60:1465569489260 TID   1 CPU  11(2) preempted
       60:1465569489260 TID   1 CPU  11(2) restarted on the same CPU
       60:1465569489260 TID   1 sleeping on 'cond var'
       60:1465569489260 TID   1 CPU  11(2) preempted
       60:1465569489260 TID   1 CPU  11(2) restarted on the same CPU

