        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
fiosExecucao =4 Intervalo=99
: tempo -> 189046 usecs
        9:0         TID   4 CPU   4(1) created
        9:1465569427520 TID   4 CPU   4(1) restarted on the same CPU
        9:1465569427520 TID   4 sleeping on 'cond var'
        9:1465569427520 TID   4 CPU   4(1) preempted
        9:1465569427520 TID   4 CPU   4(1) restarted on the same CPU
      200:1465569427710 TID   4 sleeping on 'cond var'
      200:1465569427710 TID   4 CPU   4(1) preempted
        9:0         TID   3 CPU  10(2) created
        9:1465569427520 TID   3 CPU  10(2) restarted on the same CPU
        9:1465569427520 TID   3 sleeping on 'cond var'
        9:1465569427520 TID   3 CPU  10(2) preempted
        9:1465569427520 TID   3 CPU  10(2) restarted on the same CPU
      200:1465569427710 TID   3 sleeping on 'cond var'
      200:1465569427710 TID   3 CPU  10(2) preempted
      200:1465569427710 TID   3 CPU  10(2) restarted on the same CPU
      200:1465569427710 TID   3 sleeping on 'cond var'
      200:1465569427710 TID   3 CPU  10(2) preempted
      200:1465569427710 TID   3 CPU  10(2) restarted on the same CPU
        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
        0:0         TID   1 CPU  11(2) created
        9:1465569427520 TID   1 sleeping on 'cond var'
        9:1465569427520 TID   1 CPU  11(2) preempted
        9:1465569427520 TID   1 CPU  11(2) restarted on the same CPU
        9:1465569427520 TID   1 sleeping on 'cond var'
        9:1465569427520 TID   1 CPU  11(2) preempted
        9:1465569427520 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   1 sleeping on 'cond var'
      200:1465569427710 TID   1 CPU  11(2) preempted
      200:1465569427710 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   1 sleeping on 'cond var'
      200:1465569427710 TID   1 CPU  11(2) preempted
      200:1465569427710 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   1 sleeping on 'cond var'
      200:1465569427710 TID   1 CPU  11(2) preempted
      200:1465569427710 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   1 sleeping on 'shuttle'
      200:1465569427710 TID   1 CPU  11(2) preempted
      200:1465569427710 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   1 sleeping on 'shuttle'
      200:1465569427710 TID   1 CPU  11(2) preempted
      200:1465569427710 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   1 sleeping on 'cond var'
      200:1465569427710 TID   1 CPU  11(2) preempted
      200:1465569427710 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   1 sleeping on 'cond var'
      200:1465569427710 TID   1 CPU  11(2) preempted
      200:1465569427710 TID   1 CPU  11(2) restarted on the same CPU
      200:1465569427710 TID   4  from-CPU 4(1) to-cpu 16(1) CPU migration
      200:1465569427710 TID   4 CPU  16(1) restarted on the same CPU
      200:1465569427710 TID   4 sleeping on 'cond var'
      200:1465569427710 TID   4 CPU  16(1) preempted
      200:1465569427710 TID   4 CPU  16(1) restarted on the same CPU
        9:0         TID   2 CPU  22(1) created
        9:1465569427520 TID   2 CPU  22(1) restarted on the same CPU
        9:1465569427520 TID   2 sleeping on 'cond var'
        9:1465569427520 TID   2 CPU  22(1) preempted
        9:1465569427520 TID   2 CPU  22(1) restarted on the same CPU
      200:1465569427710 TID   2 sleeping on 'cond var'
      200:1465569427710 TID   2 CPU  22(1) preempted
      200:1465569427710 TID   2 CPU  22(1) restarted on the same CPU
      200:1465569427710 TID   2 sleeping on 'cond var'
      200:1465569427710 TID   2 CPU  22(1) preempted
      200:1465569427710 TID   2 CPU  22(1) restarted on the same CPU

