        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
fiosExecucao =4 Intervalo=99
: tempo -> 66810.4 usecs
       10:0         TID   3 CPU   1(1) created
       10:1465569492820 TID   3 CPU   1(1) restarted on the same CPU
       10:1465569492820 TID   3 sleeping on 'cond var'
       10:1465569492820 TID   3 CPU   1(1) preempted
       10:1465569492820 TID   3 CPU   1(1) restarted on the same CPU
       70:1465569492880 TID   3 sleeping on 'cond var'
       70:1465569492880 TID   3 CPU   1(1) preempted
       70:1465569492880 TID   3 CPU   1(1) restarted on the same CPU
       70:1465569492880 TID   3 sleeping on 'cond var'
       70:1465569492880 TID   3 CPU   1(1) preempted
       80:1465569492890 TID   3 CPU   1(1) restarted on the same CPU
        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
       10:1465569492820 TID   1 sleeping on 'cond var'
       10:1465569492820 TID   1 CPU   2(1) preempted
       10:1465569492820 TID   1 CPU   2(1) restarted on the same CPU
       70:1465569492880 TID   1 sleeping on 'cond var'
       70:1465569492880 TID   1 CPU   2(1) preempted
       70:1465569492880 TID   1 CPU   2(1) restarted on the same CPU
       70:1465569492880 TID   1 sleeping on 'cond var'
       70:1465569492880 TID   1 CPU   2(1) preempted
       80:1465569492890 TID   1 CPU   2(1) restarted on the same CPU
       80:1465569492890 TID   1 sleeping on 'cond var'
       80:1465569492890 TID   1 CPU   2(1) preempted
       80:1465569492890 TID   1 CPU   2(1) restarted on the same CPU
       80:1465569492890 TID   1 sleeping on 'shuttle'
       80:1465569492890 TID   1 CPU   2(1) preempted
       80:1465569492890 TID   1 CPU   2(1) restarted on the same CPU
       80:1465569492890 TID   1 sleeping on 'shuttle'
       80:1465569492890 TID   1 CPU   2(1) preempted
       80:1465569492890 TID   1 CPU   2(1) restarted on the same CPU
       80:1465569492890 TID   1 sleeping on 'cond var'
       80:1465569492890 TID   1 CPU   2(1) preempted
       80:1465569492890 TID   1 CPU   2(1) restarted on the same CPU
       10:0         TID   2 CPU   9(2) created
       10:1465569492820 TID   2 CPU   9(2) restarted on the same CPU
       10:1465569492820 TID   2 sleeping on 'cond var'
       10:1465569492820 TID   2 CPU   9(2) preempted
       10:1465569492820 TID   2 CPU   9(2) restarted on the same CPU
       70:1465569492880 TID   2 sleeping on 'cond var'
       70:1465569492880 TID   2 CPU   9(2) preempted
       70:1465569492880 TID   2 CPU   9(2) restarted on the same CPU
       70:1465569492880 TID   2 sleeping on 'cond var'
       70:1465569492880 TID   2 CPU   9(2) preempted
       80:1465569492890 TID   2 CPU   9(2) restarted on the same CPU
       10:0         TID   4 CPU  15(2) created
       10:1465569492820 TID   4 CPU  15(2) restarted on the same CPU
       10:1465569492820 TID   4 sleeping on 'cond var'
       10:1465569492820 TID   4 CPU  15(2) preempted
       10:1465569492820 TID   4 CPU  15(2) restarted on the same CPU
       70:1465569492880 TID   4 sleeping on 'cond var'
       70:1465569492880 TID   4 CPU  15(2) preempted
       70:1465569492880 TID   4 CPU  15(2) restarted on the same CPU
       70:1465569492880 TID   4 sleeping on 'cond var'
       70:1465569492880 TID   4 CPU  15(2) preempted
       80:1465569492890 TID   4 CPU  15(2) restarted on the same CPU

