        0:0         TID  10 CPU  16(1) created
       10:0         TID  10 CPU  16(1) created
       10:1465569458680 TID  10 CPU  16(1) restarted on the same CPU
       79:1465569458749 TID  10 sleeping on 'cond var'
       79:1465569458749 TID  10 CPU  16(1) preempted
       79:1465569458749 TID  32  from-CPU 29(2) to-cpu 16(1) CPU migration
       79:1465569458749 TID  32 CPU  16(1) restarted on the same CPU
       79:1465569458749 TID  32 sleeping on 'cond var'
       79:1465569458749 TID  32 CPU  16(1) preempted
       79:1465569458749 TID  28  from-CPU 0(1) to-cpu 16(1) CPU migration
       79:1465569458749 TID  28 CPU  16(1) restarted on the same CPU
       79:1465569458749 TID  28 sleeping on 'cond var'
       79:1465569458749 TID  28 CPU  16(1) preempted
       79:1465569458749 TID  10 CPU  16(1) restarted on the same CPU
       79:1465569458749 TID  10 sleeping on 'cond var'
       79:1465569458749 TID  10 CPU  16(1) preempted
       79:1465569458749 TID  10 CPU  16(1) restarted on the same CPU
        0:0         TID  24 CPU  18(1) created
        0:1465569458670 TID  24 sleeping on 'kernel RW lock'
        0:0         TID  24 CPU  18(1) created
        0:1465569458670 TID  24 sleeping on 'kernel RW lock'
        0:0         TID  24 CPU  18(1) created
        0:1465569458670 TID  24 sleeping on 'kernel RW lock'
        0:0         TID  24 CPU  18(1) created
        0:1465569458670 TID  24 sleeping on 'kernel RW lock'
        0:0         TID  30 CPU  18(1) created
        0:1465569458670 TID  30 sleeping on 'cond var'
        0:0         TID  30 CPU  18(1) created
        0:1465569458670 TID  30 sleeping on 'cond var'
        0:0         TID  30 CPU  18(1) created
       79:1465569458749 TID  30 sleeping on 'cond var'
       79:1465569458749 TID  30 CPU  18(1) preempted
       79:1465569458749 TID  30 CPU  18(1) restarted on the same CPU
       79:1465569458749 TID  30 sleeping on 'cond var'
       79:1465569458749 TID  30 CPU  18(1) preempted
       79:1465569458749 TID  26  from-CPU 2(2) to-cpu 18(1) CPU migration
       79:1465569458749 TID  26 CPU  18(1) restarted on the same CPU
        0:0         TID   8 CPU  19(1) created
        0:1465569458670 TID   8 sleeping on 'cond var'
        0:0         TID  24 CPU  19(1) created
        0:1465569458670 TID  24 sleeping on 'kernel RW lock'
        0:0         TID   8 CPU  19(1) created
       79:1465569458749 TID   8 sleeping on 'cond var'
       79:1465569458749 TID   8 CPU  19(1) preempted
       79:1465569458749 TID   8 CPU  19(1) restarted on the same CPU
       79:1465569458749 TID   8 sleeping on 'cond var'
       79:1465569458749 TID   8 CPU  19(1) preempted
       79:1465569458749 TID   8 CPU  19(1) restarted on the same CPU
        0:0         TID  26 CPU  20(1) created
        0:1465569458670 TID  26 sleeping on 'cond var'
        0:0         TID  26 CPU  20(1) created
        0:1465569458670 TID  26 sleeping on 'cond var'
        0:0         TID  27 CPU  20(1) created
       79:1465569458749 TID  27 sleeping on 'cond var'
       79:1465569458749 TID  27 CPU  20(1) preempted
       79:1465569458749 TID  28  from-CPU 16(1) to-cpu 20(1) CPU migration
       79:1465569458749 TID  28 CPU  20(1) restarted on the same CPU
       79:1465569458749 TID  28 sleeping on 'cond var'
       79:1465569458749 TID  28 CPU  20(1) preempted
       79:1465569458749 TID  28 CPU  20(1) restarted on the same CPU
       79:1465569458749 TID  28 sleeping on 'cond var'
       79:1465569458749 TID  28 CPU  20(1) preempted
       79:1465569458749 TID  28 CPU  20(1) restarted on the same CPU
        0:0         TID  14 CPU  21(1) created
        0:1465569458670 TID  14 sleeping on 'cond var'
        0:0         TID  14 CPU  21(1) created
       79:1465569458749 TID  14 sleeping on 'cond var'
       79:1465569458749 TID  14 CPU  21(1) preempted
       79:1465569458749 TID   4  from-CPU 23(1) to-cpu 21(1) CPU migration
       79:1465569458749 TID   4 CPU  21(1) restarted on the same CPU
       79:1465569458749 TID   4 sleeping on 'cond var'
       79:1465569458749 TID   4 CPU  21(1) preempted
       79:1465569458749 TID   4 CPU  21(1) restarted on the same CPU
       79:1465569458749 TID   4 sleeping on 'cond var'
       79:1465569458749 TID   4 CPU  21(1) preempted
       79:1465569458749 TID   4 CPU  21(1) restarted on the same CPU
       79:1465569458749 TID   4 sleeping on 'cond var'
       79:1465569458749 TID   4 CPU  21(1) preempted
       79:1465569458749 TID   4 CPU  21(1) restarted on the same CPU
        0:0         TID  24 CPU  22(1) created
        0:1465569458670 TID  24 sleeping on 'cond var'
        0:0         TID  24 CPU  22(1) created
       79:0         TID  24 CPU  22(1) created
       79:1465569458749 TID  24 CPU  22(1) restarted on the same CPU
       79:1465569458749 TID  24 CPU  22(1) preempted
       79:1465569458749 TID  24 CPU  22(1) restarted on the same CPU
       79:1465569458749 TID  24 sleeping on 'cond var'
       79:1465569458749 TID  24 CPU  22(1) preempted
       79:1465569458749 TID  24  from-CPU 6(1) to-cpu 22(1) CPU migration
       79:1465569458749 TID  24 CPU  22(1) restarted on the same CPU
       79:1465569458749 TID  24 sleeping on 'cond var'
       79:1465569458749 TID  24 CPU  22(1) preempted
       79:1465569458749 TID  24 CPU  22(1) restarted on the same CPU
       79:1465569458749 TID  24 sleeping on 'cond var'
       79:1465569458749 TID  24 CPU  22(1) preempted
       79:1465569458749 TID  14  from-CPU 21(1) to-cpu 22(1) CPU migration
       79:1465569458749 TID  14 CPU  22(1) restarted on the same CPU
       79:1465569458749 TID  14 sleeping on 'cond var'
       79:1465569458749 TID  14 CPU  22(1) preempted
       79:1465569458749 TID  24 CPU  22(1) restarted on the same CPU
       79:1465569458749 TID  24 sleeping on 'cond var'
       79:1465569458749 TID  24 CPU  22(1) preempted
       79:1465569458749 TID  14 CPU  22(1) restarted on the same CPU
        0:0         TID   4 CPU  23(1) created
        0:1465569458670 TID   4 sleeping on 'cond var'
        0:0         TID  20 CPU  23(1) created
        0:1465569458670 TID  20 sleeping on 'cond var'
        0:0         TID   4 CPU  23(1) created
       79:1465569458749 TID   4 sleeping on 'cond var'
       79:1465569458749 TID   4 CPU  23(1) preempted
       79:1465569458749 TID  32  from-CPU 0(2) to-cpu 23(1) CPU migration
       79:1465569458749 TID  32 CPU  23(1) restarted on the same CPU
        0:1465569458670 TID   1 sleeping on 'cond var'
        0:0         TID  15 CPU  24(2) created
       10:0         TID  15 CPU  24(2) created
       10:1465569458680 TID  15 CPU  24(2) restarted on the same CPU
       59:1465569458729 TID  15 CPU  24(2) preempted
       59:1465569458729 TID  15 CPU  24(2) restarted on the same CPU
       79:1465569458749 TID  15 sleeping on 'cond var'
       79:1465569458749 TID  15 CPU  24(2) preempted
       79:1465569458749 TID  15  from-CPU 31(2) to-cpu 24(2) CPU migration
       79:1465569458749 TID  15 CPU  24(2) restarted on the same CPU
        0:0         TID  21 CPU  25(2) created
       19:0         TID  21 CPU  25(2) created
       19:1465569458689 TID  21 CPU  25(2) restarted on the same CPU
       79:1465569458749 TID  21 sleeping on 'cond var'
       79:1465569458749 TID  21 CPU  25(2) preempted
       79:1465569458749 TID  21 CPU  25(2) restarted on the same CPU
       79:1465569458749 TID  21 sleeping on 'cond var'
       79:1465569458749 TID  21 CPU  25(2) preempted
       79:1465569458749 TID  11  from-CPU 26(2) to-cpu 25(2) CPU migration
       79:1465569458749 TID  11 CPU  25(2) restarted on the same CPU
       79:1465569458749 TID  11 sleeping on 'cond var'
       79:1465569458749 TID  11 CPU  25(2) preempted
       79:1465569458749 TID  21 CPU  25(2) restarted on the same CPU
       79:1465569458749 TID  21 sleeping on 'cond var'
       79:1465569458749 TID  21 CPU  25(2) preempted
       79:1465569458749 TID  11 CPU  25(2) restarted on the same CPU
        0:0         TID  11 CPU  26(2) created
       79:1465569458749 TID  11 sleeping on 'cond var'
       79:1465569458749 TID  11 CPU  26(2) preempted
       79:1465569458749 TID   1  from-CPU 8(2) to-cpu 26(2) CPU migration
       79:1465569458749 TID   1 CPU  26(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  26(2) preempted
       79:1465569458749 TID   1 CPU  26(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  26(2) preempted
       79:1465569458749 TID   1 CPU  26(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  26(2) preempted
       79:1465569458749 TID   1 CPU  26(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'shuttle'
       79:1465569458749 TID   1 CPU  26(2) preempted
       79:1465569458749 TID   1 CPU  26(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'shuttle'
       79:1465569458749 TID   1 CPU  26(2) preempted
       79:1465569458749 TID   1 CPU  26(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  26(2) preempted
        0:0         TID  31 CPU  27(2) created
       79:1465569458749 TID  31 sleeping on 'cond var'
       79:1465569458749 TID  31 CPU  27(2) preempted
       79:1465569458749 TID  31 CPU  27(2) restarted on the same CPU
       79:1465569458749 TID  31 sleeping on 'cond var'
       79:1465569458749 TID  31 CPU  27(2) preempted
       79:1465569458749 TID  27  from-CPU 13(1) to-cpu 27(2) CPU migration
       79:1465569458749 TID  27 CPU  27(2) restarted on the same CPU
        0:0         TID  26 CPU  28(2) created
       79:1465569458749 TID  26 sleeping on 'cond var'
       79:1465569458749 TID  26 CPU  28(2) preempted
       79:1465569458749 TID   9  from-CPU 31(2) to-cpu 28(2) CPU migration
       79:1465569458749 TID   9 CPU  28(2) restarted on the same CPU
       79:1465569458749 TID   9 sleeping on 'cond var'
       79:1465569458749 TID   9 CPU  28(2) preempted
       79:1465569458749 TID   9 CPU  28(2) restarted on the same CPU
       79:1465569458749 TID   9 sleeping on 'cond var'
       79:1465569458749 TID   9 CPU  28(2) preempted
       79:1465569458749 TID   9 CPU  28(2) restarted on the same CPU
        0:0         TID  32 CPU  29(2) created
       79:1465569458749 TID  32 sleeping on 'cond var'
       79:1465569458749 TID  32 CPU  29(2) preempted
       79:1465569458749 TID  23  from-CPU 2(1) to-cpu 29(2) CPU migration
       79:1465569458749 TID  23 CPU  29(2) restarted on the same CPU
       79:1465569458749 TID  23 sleeping on 'cond var'
       79:1465569458749 TID  23 CPU  29(2) preempted
       79:1465569458749 TID  23 CPU  29(2) restarted on the same CPU
       79:1465569458749 TID  23 sleeping on 'cond var'
       79:1465569458749 TID  23 CPU  29(2) preempted
       79:1465569458749 TID  19  from-CPU 13(2) to-cpu 29(2) CPU migration
       79:1465569458749 TID  19 CPU  29(2) restarted on the same CPU
        0:0         TID  13 CPU  30(2) created
       29:0         TID  13 CPU  30(2) created
       29:1465569458699 TID  13 CPU  30(2) restarted on the same CPU
       79:1465569458749 TID  13 sleeping on 'cond var'
       79:1465569458749 TID  13 CPU  30(2) preempted
       79:1465569458749 TID  17  from-CPU 9(2) to-cpu 30(2) CPU migration
       79:1465569458749 TID  17 CPU  30(2) restarted on the same CPU
       79:1465569458749 TID  17 sleeping on 'cond var'
       79:1465569458749 TID  17 CPU  30(2) preempted
       79:1465569458749 TID  13 CPU  30(2) restarted on the same CPU
       79:1465569458749 TID  13 sleeping on 'cond var'
       79:1465569458749 TID  13 CPU  30(2) preempted
       79:1465569458749 TID  17 CPU  30(2) restarted on the same CPU
       79:1465569458749 TID  17 sleeping on 'cond var'
       79:1465569458749 TID  17 CPU  30(2) preempted
       79:1465569458749 TID  13 CPU  30(2) restarted on the same CPU
       79:1465569458749 TID  13 sleeping on 'cond var'
       79:1465569458749 TID  13 CPU  30(2) preempted
       79:1465569458749 TID  13 CPU  30(2) restarted on the same CPU
        0:0         TID  27 CPU  31(2) created
        0:1465569458670 TID  27 sleeping on 'cond var'
        0:0         TID  29 CPU  31(2) created
        0:1465569458670 TID  29 sleeping on 'cond var'
        0:0         TID  31 CPU  31(2) created
        0:1465569458670 TID  31 sleeping on 'cond var'
        0:0         TID  31 CPU  31(2) created
        0:1465569458670 TID  31 sleeping on 'cond var'
        0:0         TID  25 CPU  31(2) created
        0:1465569458670 TID  25 sleeping on 'cond var'
        0:0         TID   9 CPU  31(2) created
       19:0         TID   9 CPU  31(2) created
       19:1465569458689 TID   9 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   9 sleeping on 'cond var'
       79:1465569458749 TID   9 CPU  31(2) preempted
       79:1465569458749 TID  15  from-CPU 24(2) to-cpu 31(2) CPU migration
       79:1465569458749 TID  15 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID  15 sleeping on 'cond var'
       79:1465569458749 TID  15 CPU  31(2) preempted
       79:1465569458749 TID  15 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID  15 sleeping on 'cond var'
       79:1465569458749 TID  15 CPU  31(2) preempted
       79:1465569458749 TID  31  from-CPU 27(2) to-cpu 31(2) CPU migration
       79:1465569458749 TID  31 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1  from-CPU 26(2) to-cpu 31(2) CPU migration
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
       79:1465569458749 TID   1 sleeping on 'cond var'
       79:1465569458749 TID   1 CPU  31(2) preempted
       79:1465569458749 TID   1 CPU  31(2) restarted on the same CPU
        0:0         TID   2 CPU  17(1) created
        0:1465569458670 TID   2 sleeping on 'cond var'
        0:0         TID  18 CPU  17(1) created
        0:1465569458670 TID  18 sleeping on 'cond var'
        0:0         TID  28 CPU  17(1) created
        0:1465569458670 TID  28 sleeping on 'cond var'
        0:0         TID  28 CPU  17(1) created
        0:1465569458670 TID  28 sleeping on 'cond var'
        0:0         TID   2 CPU  17(1) created
       79:1465569458749 TID   2 sleeping on 'cond var'
