        0:0         TID   1 CPU  19(1) created
        9:0         TID   1 CPU  19(1) created
        9:1465569481190 TID   1 CPU  19(1) restarted on the same CPU
        9:1465569481190 TID   1 CPU  19(1) preempted
fiosExecucao =1 Intervalo=99
: tempo -> 26918.5 usecs
        9:1465569481190 TID   1 CPU  19(1) restarted on the same CPU
        9:1465569481190 TID   1 CPU  19(1) preempted
        9:1465569481190 TID   1 CPU  19(1) restarted on the same CPU
        9:1465569481190 TID   1 CPU  19(1) preempted
        9:1465569481190 TID   1 CPU  19(1) restarted on the same CPU
        9:1465569481190 TID   1 CPU  19(1) preempted
        9:1465569481190 TID   1 CPU  19(1) restarted on the same CPU
       39:1465569481219 TID   1 sleeping on 'cond var'
       39:1465569481219 TID   1 CPU  19(1) preempted
       39:1465569481219 TID   1 CPU  19(1) restarted on the same CPU
       39:1465569481219 TID   1 sleeping on 'cond var'
       39:1465569481219 TID   1 CPU  19(1) preempted
       39:1465569481219 TID   1 CPU  19(1) restarted on the same CPU
       39:1465569481219 TID   1 sleeping on 'shuttle'
       39:1465569481219 TID   1 CPU  19(1) preempted
       39:1465569481219 TID   1 CPU  19(1) restarted on the same CPU
       39:1465569481219 TID   1 sleeping on 'shuttle'
       39:1465569481219 TID   1 CPU  19(1) preempted
       39:1465569481219 TID   1 CPU  19(1) restarted on the same CPU

