        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
fiosExecucao =2 Intervalo=99
: tempo -> 30856.1 usecs
        9:0         TID   2 CPU   1(1) created
        9:1465569352300 TID   2 CPU   1(1) restarted on the same CPU
        9:1465569352300 TID   2 sleeping on 'cond var'
        9:1465569352300 TID   2 CPU   1(1) preempted
        9:1465569352300 TID   2 CPU   1(1) restarted on the same CPU
       39:1465569352329 TID   2 sleeping on 'cond var'
       39:1465569352329 TID   2 CPU   1(1) preempted
       39:1465569352329 TID   2 CPU   1(1) restarted on the same CPU
       39:1465569352329 TID   2 sleeping on 'cond var'
       39:1465569352329 TID   2 CPU   1(1) preempted
       39:1465569352329 TID   2 CPU   1(1) restarted on the same CPU
        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
        0:0         TID   1 CPU   2(1) created
        9:1465569352300 TID   1 sleeping on 'cond var'
        9:1465569352300 TID   1 CPU   2(1) preempted
        9:1465569352300 TID   1 CPU   2(1) restarted on the same CPU
       39:1465569352329 TID   1 sleeping on 'cond var'
       39:1465569352329 TID   1 CPU   2(1) preempted
       39:1465569352329 TID   1 CPU   2(1) restarted on the same CPU
       39:1465569352329 TID   1 sleeping on 'cond var'
       39:1465569352329 TID   1 CPU   2(1) preempted
       39:1465569352329 TID   1 CPU   2(1) restarted on the same CPU
       39:1465569352329 TID   1 sleeping on 'cond var'
       39:1465569352329 TID   1 CPU   2(1) preempted
       39:1465569352329 TID   1 CPU   2(1) restarted on the same CPU
       39:1465569352329 TID   1 sleeping on 'shuttle'
       39:1465569352329 TID   1 CPU   2(1) preempted
       39:1465569352329 TID   1 CPU   2(1) restarted on the same CPU
       39:1465569352329 TID   1 sleeping on 'shuttle'
       39:1465569352329 TID   1 CPU   2(1) preempted
       39:1465569352329 TID   1 CPU   2(1) restarted on the same CPU
       39:1465569352329 TID   1 sleeping on 'cond var'
       39:1465569352329 TID   1 CPU   2(1) preempted
       39:1465569352329 TID   1 CPU   2(1) restarted on the same CPU

