        0:0         TID   1 CPU   3(1) created
        0:0         TID   1 CPU   3(1) created
fiosExecucao =4 Intervalo=99
: tempo -> 70915.6 usecs
        9:0         TID   4 CPU   1(1) created
        9:1465569358649 TID   4 CPU   1(1) restarted on the same CPU
        9:1465569358649 TID   4 sleeping on 'cond var'
        9:1465569358649 TID   4 CPU   1(1) preempted
        9:1465569358649 TID   4 CPU   1(1) restarted on the same CPU
       80:1465569358720 TID   4 sleeping on 'cond var'
       80:1465569358720 TID   4 CPU   1(1) preempted
       80:1465569358720 TID   4 CPU   1(1) restarted on the same CPU
       80:1465569358720 TID   4 sleeping on 'cond var'
       80:1465569358720 TID   4 CPU   1(1) preempted
       80:1465569358720 TID   4 CPU   1(1) restarted on the same CPU
        9:0         TID   2 CPU   2(1) created
        9:1465569358649 TID   2 CPU   2(1) restarted on the same CPU
        9:1465569358649 TID   2 sleeping on 'cond var'
        9:1465569358649 TID   2 CPU   2(1) preempted
        9:1465569358649 TID   2 CPU   2(1) restarted on the same CPU
       80:1465569358720 TID   2 sleeping on 'cond var'
       80:1465569358720 TID   2 CPU   2(1) preempted
       80:1465569358720 TID   2 CPU   2(1) restarted on the same CPU
       80:1465569358720 TID   2 sleeping on 'cond var'
       80:1465569358720 TID   2 CPU   2(1) preempted
       80:1465569358720 TID   2 CPU   2(1) restarted on the same CPU
        9:0         TID   1 CPU   3(1) created
        9:1465569358649 TID   1 CPU   3(1) restarted on the same CPU
        9:1465569358649 TID   1 CPU   3(1) preempted
        9:1465569358649 TID   1 CPU   3(1) restarted on the same CPU
        9:1465569358649 TID   1 CPU   3(1) preempted
        9:1465569358649 TID   1 CPU   3(1) restarted on the same CPU
        9:1465569358649 TID   1 CPU   3(1) preempted
        9:1465569358649 TID   1 CPU   3(1) restarted on the same CPU
        9:1465569358649 TID   1 sleeping on 'cond var'
        9:1465569358649 TID   1 CPU   3(1) preempted
        9:1465569358649 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'cond var'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'cond var'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'cond var'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'shuttle'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'shuttle'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'cond var'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'cond var'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
       80:1465569358720 TID   1 sleeping on 'cond var'
       80:1465569358720 TID   1 CPU   3(1) preempted
       80:1465569358720 TID   1 CPU   3(1) restarted on the same CPU
        9:0         TID   3 CPU  10(2) created
        9:1465569358649 TID   3 CPU  10(2) restarted on the same CPU
        9:1465569358649 TID   3 sleeping on 'cond var'
        9:1465569358649 TID   3 CPU  10(2) preempted
        9:1465569358649 TID   3 CPU  10(2) restarted on the same CPU
       69:1465569358709 TID   3 sleeping on 'cond var'
       69:1465569358709 TID   3 CPU  10(2) preempted
       80:1465569358720 TID   3 CPU  10(2) restarted on the same CPU
       80:1465569358720 TID   3 sleeping on 'cond var'
       80:1465569358720 TID   3 CPU  10(2) preempted
       80:1465569358720 TID   3 CPU  10(2) restarted on the same CPU

